order_id,order_date,category,sub_category,region,sales
US-2018-114356,20/08/2018,Technology,Phones,South,35.96
CA-2016-125934,11/09/2016,Office Supplies,Labels,East,31.05
CA-2016-125934,11/09/2016,Furniture,Furnishings,East,8.92
CA-2016-125934,11/09/2016,Office Supplies,Binders,East,209.6
CA-2016-125934,11/09/2016,Office Supplies,Appliances,East,111.04
CA-2016-125934,11/09/2016,Office Supplies,Paper,East,38.88
CA-2016-158148,20/12/2016,Office Supplies,Appliances,South,36.27
CA-2015-120411,20/09/2015,Furniture,Bookcases,Central,493.43
CA-2015-120411,20/09/2015,Technology,Phones,Central,11.12
CA-2017-158260,04/11/2017,Technology,Machines,West,686.4
CA-2018-101805,01/12/2018,Office Supplies,Binders,West,15.92
CA-2018-101805,01/12/2018,Furniture,Furnishings,West,70.68
CA-2018-101805,01/12/2018,Office Supplies,Storage,West,541.24
US-2015-105137,10/10/2015,Technology,Machines,East,101.994
US-2015-105137,10/10/2015,Office Supplies,Binders,East,18.264
CA-2018-142489,14/11/2018,Office Supplies,Binders,Central,21.99
US-2017-141264,13/08/2017,Office Supplies,Supplies,Central,185.376
US-2017-141264,13/08/2017,Office Supplies,Appliances,Central,58.924
CA-2018-126928,17/09/2018,Technology,Machines,East,480.0
CA-2018-126928,17/09/2018,Office Supplies,Storage,East,34.05
US-2016-107944,23/03/2016,Office Supplies,Paper,West,192.72
US-2016-107944,23/03/2016,Technology,Accessories,West,239.97
CA-2017-135594,30/06/2017,Technology,Accessories,Central,50.12
US-2018-115252,20/10/2018,Technology,Phones,South,15.984
US-2018-115252,20/10/2018,Office Supplies,Paper,South,14.352
CA-2015-107398,25/08/2015,Office Supplies,Binders,East,6.528
CA-2015-107398,25/08/2015,Office Supplies,Binders,East,2.862
CA-2015-107398,25/08/2015,Office Supplies,Binders,East,20.856
CA-2015-169642,27/07/2015,Office Supplies,Storage,West,276.28
CA-2018-103968,01/12/2018,Furniture,Furnishings,West,629.64
CA-2017-147256,17/10/2017,Technology,Phones,Central,449.97
CA-2017-147256,17/10/2017,Office Supplies,Appliances,Central,1927.59
CA-2017-162159,16/09/2017,Furniture,Chairs,South,121.78
CA-2016-111038,01/12/2016,Furniture,Chairs,West,2676.672
CA-2015-124723,05/08/2015,Furniture,Tables,Central,489.23
CA-2017-167241,15/08/2017,Furniture,Furnishings,West,312.03
CA-2017-167241,15/08/2017,Office Supplies,Storage,West,17.94
CA-2017-167241,15/08/2017,Technology,Phones,West,165.6
CA-2017-167241,15/08/2017,Office Supplies,Paper,West,37.52
CA-2016-163237,07/08/2016,Technology,Phones,South,494.97
CA-2016-163237,07/08/2016,Office Supplies,Labels,South,25.06
CA-2017-150483,31/05/2017,Furniture,Furnishings,Central,32.064
CA-2017-150483,31/05/2017,Office Supplies,Paper,Central,18.496
CA-2017-150483,31/05/2017,Furniture,Chairs,Central,191.079
CA-2017-150483,31/05/2017,Office Supplies,Paper,Central,10.368
US-2017-126431,01/07/2017,Office Supplies,Labels,East,30.53
US-2017-126431,01/07/2017,Technology,Accessories,East,30.84
US-2017-126431,01/07/2017,Office Supplies,Paper,East,75.06
CA-2017-139934,18/12/2017,Technology,Phones,West,66.976
CA-2016-109603,26/01/2016,Office Supplies,Paper,West,182.72
CA-2018-160661,28/10/2018,Office Supplies,Labels,East,21.93
CA-2018-102610,04/11/2018,Technology,Accessories,South,95.976
CA-2018-102610,04/11/2018,Technology,Phones,South,143.928
CA-2018-102610,04/11/2018,Office Supplies,Binders,South,3.564
CA-2018-102610,04/11/2018,Office Supplies,Labels,South,4.928
US-2017-144057,09/05/2017,Office Supplies,Storage,Central,856.656
US-2017-144057,09/05/2017,Office Supplies,Binders,Central,13.184
US-2017-144057,09/05/2017,Office Supplies,Appliances,Central,48.784
US-2017-144057,09/05/2017,Office Supplies,Paper,Central,76.64
US-2017-144057,09/05/2017,Office Supplies,Binders,Central,18.528
CA-2015-160276,02/04/2015,Furniture,Furnishings,South,177.68
CA-2015-132983,28/04/2015,Technology,Accessories,East,159.98
CA-2017-145709,04/10/2017,Technology,Phones,South,52.68
CA-2017-145709,04/10/2017,Furniture,Furnishings,South,11.568
CA-2018-133928,11/06/2018,Office Supplies,Binders,South,4.572
CA-2017-168032,30/01/2017,Technology,Phones,Central,1439.968
CA-2017-168032,30/01/2017,Office Supplies,Binders,Central,1.728
CA-2017-168032,30/01/2017,Furniture,Tables,Central,626.1
CA-2016-143616,27/09/2016,Office Supplies,Art,West,99.2
US-2016-168704,13/04/2016,Furniture,Tables,Central,609.98
US-2016-168704,13/04/2016,Furniture,Tables,Central,211.372
US-2016-168704,13/04/2016,Technology,Phones,Central,239.976
CA-2018-143252,18/12/2018,Furniture,Furnishings,Central,99.95
CA-2018-143252,18/12/2018,Technology,Accessories,Central,29.34
CA-2017-102134,14/03/2017,Furniture,Furnishings,Central,16.74
CA-2018-130036,27/08/2018,Office Supplies,Paper,East,12.672
CA-2018-130036,27/08/2018,Technology,Accessories,East,1119.888
CA-2016-134117,17/12/2016,Office Supplies,Art,West,204.85
CA-2016-134117,17/12/2016,Technology,Phones,West,135.984
CA-2016-134117,17/12/2016,Office Supplies,Art,West,16.4
CA-2016-134117,17/12/2016,Office Supplies,Binders,West,92.96
CA-2015-130918,22/08/2015,Office Supplies,Supplies,South,7.632
CA-2017-159023,03/11/2017,Office Supplies,Binders,West,4.158
CA-2017-159023,03/11/2017,Technology,Machines,West,179.991
CA-2018-111717,10/10/2018,Furniture,Chairs,Central,239.358
CA-2015-154592,07/12/2015,Office Supplies,Paper,West,164.88
CA-2015-128622,15/11/2015,Office Supplies,Supplies,West,10.95
CA-2018-148355,24/12/2018,Office Supplies,Paper,East,19.44
CA-2018-148355,24/12/2018,Office Supplies,Binders,East,12.3
CA-2015-132913,24/12/2015,Office Supplies,Appliances,West,13.97
CA-2018-150910,22/12/2018,Furniture,Tables,South,934.956
CA-2018-150910,22/12/2018,Technology,Accessories,South,46.864
CA-2018-150910,22/12/2018,Office Supplies,Storage,South,26.16
CA-2018-150910,22/12/2018,Office Supplies,Art,South,23.128
CA-2018-150910,22/12/2018,Office Supplies,Appliances,South,59.24
CA-2015-156790,08/08/2015,Furniture,Bookcases,South,155.456
CA-2015-126480,20/09/2015,Office Supplies,Paper,West,8.56
CA-2018-105620,25/12/2018,Furniture,Furnishings,South,21.0
CA-2018-105620,25/12/2018,Technology,Machines,South,120.0
CA-2018-150266,25/11/2018,Technology,Phones,Central,299.96
CA-2018-150266,25/11/2018,Office Supplies,Appliances,Central,67.84
CA-2018-150266,25/11/2018,Furniture,Chairs,Central,853.93
CA-2018-150266,25/11/2018,Office Supplies,Art,Central,18.688
CA-2017-157280,05/11/2017,Furniture,Furnishings,South,273.96
CA-2017-157280,05/11/2017,Technology,Accessories,South,89.97
CA-2017-157280,05/11/2017,Furniture,Furnishings,South,756.8
CA-2018-106691,06/11/2018,Office Supplies,Binders,Central,1.248
CA-2017-134180,03/11/2017,Technology,Accessories,East,72.0
CA-2017-134180,03/11/2017,Furniture,Chairs,East,470.155
CA-2015-166730,30/12/2015,Office Supplies,Storage,South,39.128
CA-2018-157469,02/12/2018,Office Supplies,Art,East,19.728
CA-2018-157469,02/12/2018,Technology,Phones,East,151.188
CA-2018-122308,24/03/2018,Furniture,Chairs,East,271.764
US-2015-149034,19/11/2015,Technology,Accessories,East,47.496
CA-2018-159226,25/04/2018,Furniture,Bookcases,West,344.981
CA-2018-156622,23/11/2018,Office Supplies,Paper,Central,36.288
CA-2018-156622,23/11/2018,Office Supplies,Paper,Central,78.304
CA-2018-156622,23/11/2018,Furniture,Tables,Central,127.785
CA-2018-156622,23/11/2018,Office Supplies,Binders,Central,6.104
CA-2015-119529,03/11/2015,Office Supplies,Binders,East,5.76
CA-2016-150413,19/10/2016,Office Supplies,Binders,Central,1.72
CA-2015-108182,06/02/2015,Office Supplies,Binders,Central,8.952
CA-2017-110898,06/03/2017,Office Supplies,Appliances,Central,2.334
CA-2017-110898,06/03/2017,Office Supplies,Binders,Central,1.728
CA-2017-110898,06/03/2017,Furniture,Furnishings,Central,159.04
CA-2017-110898,06/03/2017,Furniture,Tables,Central,145.98
CA-2016-123092,03/12/2016,Furniture,Furnishings,South,77.952
CA-2016-123092,03/12/2016,Office Supplies,Binders,South,95.97
CA-2016-123092,03/12/2016,Technology,Phones,South,105.584
CA-2016-123092,03/12/2016,Office Supplies,Art,South,9.344
US-2016-128587,24/12/2016,Furniture,Furnishings,Central,9.68
US-2016-128587,24/12/2016,Technology,Copiers,Central,4899.93
US-2018-139577,01/10/2018,Technology,Accessories,West,104.75
CA-2018-159100,16/10/2018,Technology,Accessories,South,18.528
CA-2018-159100,16/10/2018,Furniture,Tables,South,1875.258
CA-2015-109043,15/08/2015,Office Supplies,Paper,South,91.36
CA-2015-109043,15/08/2015,Office Supplies,Appliances,South,152.24
US-2018-116491,11/11/2018,Technology,Phones,Central,35.184
CA-2018-122763,20/03/2018,Office Supplies,Paper,Central,56.704
CA-2018-122763,20/03/2018,Office Supplies,Paper,Central,274.064
CA-2018-137785,13/05/2018,Furniture,Chairs,East,458.43
CA-2015-133389,22/06/2015,Office Supplies,Binders,West,8.226
CA-2015-103807,02/12/2015,Technology,Accessories,South,5.95
CA-2015-103807,02/12/2015,Office Supplies,Paper,South,15.24
CA-2016-102855,05/04/2016,Technology,Accessories,West,239.94
CA-2016-102855,05/04/2016,Office Supplies,Art,West,23.84
CA-2018-107825,18/11/2018,Office Supplies,Storage,Central,92.52
CA-2018-107825,18/11/2018,Office Supplies,Storage,Central,37.76
CA-2018-107825,18/11/2018,Office Supplies,Labels,Central,7.38
CA-2018-107825,18/11/2018,Furniture,Furnishings,Central,5.82
CA-2018-106047,12/07/2018,Office Supplies,Paper,East,3.816
CA-2018-127803,19/05/2018,Office Supplies,Binders,South,26.16
CA-2016-137071,20/12/2016,Technology,Accessories,Central,100.8
CA-2017-121447,21/02/2017,Furniture,Furnishings,East,135.8
CA-2018-143084,18/03/2018,Office Supplies,Art,West,13.9
CA-2018-143084,18/03/2018,Office Supplies,Envelopes,West,19.4
CA-2017-131639,17/12/2017,Office Supplies,Binders,West,13.488
CA-2017-131639,17/12/2017,Office Supplies,Binders,West,11.416
CA-2017-161361,26/03/2017,Office Supplies,Paper,West,17.64
CA-2017-161361,26/03/2017,Office Supplies,Binders,West,17.04
CA-2015-100706,16/12/2015,Technology,Accessories,South,99.98
CA-2015-100706,16/12/2015,Furniture,Furnishings,South,29.46
CA-2016-129525,15/11/2016,Office Supplies,Binders,East,166.92
US-2017-141880,22/08/2017,Furniture,Furnishings,West,98.328
CA-2016-165799,29/06/2016,Furniture,Chairs,East,117.882
CA-2017-102127,26/06/2017,Technology,Accessories,East,20.97
CA-2017-102127,26/06/2017,Technology,Accessories,East,139.96
CA-2017-102127,26/06/2017,Furniture,Furnishings,East,37.74
US-2017-152415,17/09/2017,Furniture,Furnishings,East,14.82
US-2017-152415,17/09/2017,Furniture,Furnishings,East,191.82
CA-2015-138198,18/07/2015,Office Supplies,Binders,East,13.904
CA-2018-128041,01/09/2018,Office Supplies,Appliances,West,314.6
CA-2018-128041,01/09/2018,Furniture,Tables,West,283.56
CA-2018-105823,22/06/2018,Furniture,Chairs,Central,487.96
CA-2015-152268,02/09/2015,Office Supplies,Binders,South,1793.98
CA-2016-148873,01/10/2016,Office Supplies,Binders,Central,2.992
CA-2016-148873,01/10/2016,Technology,Accessories,Central,108.768
CA-2016-166492,07/04/2016,Office Supplies,Paper,East,25.92
CA-2016-166492,07/04/2016,Office Supplies,Storage,East,22.58
CA-2018-157420,21/11/2018,Technology,Phones,Central,55.176
CA-2017-117121,17/12/2017,Office Supplies,Binders,Central,9892.74
CA-2015-138177,19/09/2015,Furniture,Tables,West,73.915
CA-2015-114335,28/09/2015,Furniture,Furnishings,South,337.088
CA-2016-168760,22/09/2016,Office Supplies,Appliances,West,61.44
CA-2017-168830,07/11/2017,Technology,Accessories,West,479.97
CA-2018-137463,16/12/2018,Office Supplies,Binders,West,5.984
CA-2018-137463,16/12/2018,Technology,Accessories,West,189.95
CA-2018-137463,16/12/2018,Technology,Accessories,West,149.95
CA-2018-137463,16/12/2018,Office Supplies,Art,West,29.95
CA-2018-137463,16/12/2018,Office Supplies,Labels,West,44.4
CA-2015-124513,21/09/2015,Office Supplies,Art,East,66.03
CA-2016-165554,18/05/2016,Office Supplies,Paper,West,10.86
CA-2015-141838,26/03/2015,Office Supplies,Art,West,3.36
CA-2015-141838,26/03/2015,Office Supplies,Binders,West,27.936
CA-2015-141838,26/03/2015,Technology,Phones,West,28.784
CA-2018-117009,22/09/2018,Office Supplies,Supplies,West,21.96
CA-2016-128993,12/09/2016,Technology,Accessories,West,21.98
CA-2016-160227,02/11/2016,Furniture,Chairs,East,2621.322
CA-2016-149097,20/10/2016,Furniture,Furnishings,West,74.76
CA-2016-149097,20/10/2016,Furniture,Tables,West,364.776
CA-2017-132304,14/06/2017,Furniture,Tables,West,1115.17
CA-2016-136420,20/11/2016,Office Supplies,Binders,West,89.696
CA-2016-136420,20/11/2016,Office Supplies,Labels,West,50.12
CA-2017-101623,28/02/2017,Office Supplies,Fasteners,East,36.48
US-2015-151015,14/10/2015,Office Supplies,Paper,Central,322.192
US-2015-151015,14/10/2015,Office Supplies,Binders,Central,2.946
US-2015-151015,14/10/2015,Office Supplies,Paper,Central,19.136
CA-2018-152968,26/05/2018,Technology,Accessories,South,23.08
CA-2017-150077,04/02/2017,Technology,Phones,East,90.48
CA-2017-106278,02/09/2017,Furniture,Chairs,West,215.976
CA-2017-106278,02/09/2017,Office Supplies,Envelopes,West,65.94
CA-2018-147550,04/12/2018,Furniture,Furnishings,East,11.352
CA-2016-136105,12/06/2016,Office Supplies,Storage,Central,24.56
CA-2017-142524,04/09/2017,Office Supplies,Envelopes,Central,16.56
CA-2017-142524,04/09/2017,Technology,Accessories,Central,279.95
CA-2015-136336,21/04/2015,Office Supplies,Storage,South,828.84
US-2016-136259,05/11/2016,Office Supplies,Binders,East,7.218
US-2016-136259,05/11/2016,Office Supplies,Supplies,East,27.2
US-2015-124625,03/11/2015,Technology,Accessories,Central,89.97
CA-2017-108105,16/02/2017,Furniture,Furnishings,South,318.08
CA-2017-108105,16/02/2017,Office Supplies,Binders,South,5.8
CA-2018-166898,11/09/2018,Technology,Phones,West,143.952
CA-2018-166898,11/09/2018,Office Supplies,Paper,West,19.44
CA-2018-169005,02/11/2018,Office Supplies,Art,South,5.56
CA-2016-104038,06/02/2016,Office Supplies,Storage,South,146.73
CA-2016-104038,06/02/2016,Office Supplies,Paper,South,29.9
CA-2017-126102,10/09/2017,Office Supplies,Binders,West,276.784
CA-2017-143406,26/09/2017,Office Supplies,Appliances,Central,93.032
CA-2017-143406,26/09/2017,Furniture,Chairs,Central,454.965
CA-2016-150308,15/12/2016,Technology,Phones,South,246.168
CA-2017-131093,17/09/2017,Office Supplies,Storage,East,295.4
US-2018-148831,13/10/2018,Office Supplies,Storage,South,348.56
CA-2016-162950,28/06/2016,Office Supplies,Paper,East,15.552
CA-2016-162950,28/06/2016,Furniture,Bookcases,East,482.94
US-2016-132836,01/06/2016,Technology,Phones,Central,299.98
US-2016-132836,01/06/2016,Office Supplies,Binders,Central,403.68
US-2016-132836,01/06/2016,Technology,Phones,Central,41.9
US-2016-132836,01/06/2016,Office Supplies,Labels,Central,28.91
US-2015-158365,12/04/2015,Office Supplies,Paper,Central,32.4
CA-2018-152933,12/10/2018,Technology,Phones,Central,369.544
CA-2018-152933,12/10/2018,Office Supplies,Paper,Central,10.368
CA-2018-152933,12/10/2018,Technology,Accessories,Central,791.88
CA-2016-163181,07/11/2016,Office Supplies,Art,Central,23.64
CA-2016-163181,07/11/2016,Office Supplies,Storage,Central,84.784
CA-2016-163181,07/11/2016,Furniture,Furnishings,Central,64.96
CA-2016-163181,07/11/2016,Office Supplies,Binders,Central,32.06
CA-2016-163181,07/11/2016,Office Supplies,Storage,Central,177.648
CA-2016-163181,07/11/2016,Technology,Machines,Central,287.91
CA-2016-132941,25/05/2016,Office Supplies,Supplies,Central,22.368
CA-2016-132941,25/05/2016,Office Supplies,Paper,Central,32.368
CA-2016-132941,25/05/2016,Technology,Accessories,Central,207.984
CA-2015-132010,13/10/2015,Office Supplies,Envelopes,South,36.4
CA-2015-132010,13/10/2015,Technology,Accessories,South,22.96
CA-2015-132010,13/10/2015,Office Supplies,Storage,South,315.2
CA-2015-132010,13/10/2015,Office Supplies,Binders,South,15.18
CA-2017-135461,07/02/2017,Technology,Phones,West,623.96
CA-2018-153045,19/01/2018,Technology,Phones,East,429.6
CA-2018-153045,19/01/2018,Furniture,Furnishings,East,31.968
CA-2018-153045,19/01/2018,Furniture,Chairs,East,887.271
CA-2018-153045,19/01/2018,Office Supplies,Paper,East,21.696
US-2017-155971,06/06/2017,Office Supplies,Labels,West,22.05
US-2017-155971,06/06/2017,Office Supplies,Paper,West,99.9
CA-2018-122007,18/03/2018,Office Supplies,Appliances,West,90.86
CA-2018-162250,24/11/2018,Office Supplies,Paper,West,7.78
US-2017-158288,26/11/2017,Office Supplies,Binders,East,78.759
CA-2017-128916,18/08/2017,Furniture,Furnishings,Central,9.552
CA-2017-128916,18/08/2017,Furniture,Furnishings,Central,5.344
CA-2016-157028,28/11/2016,Office Supplies,Art,West,8.28
CA-2018-112473,25/05/2018,Office Supplies,Storage,Central,50.136
US-2018-147655,04/09/2018,Office Supplies,Binders,West,88.074
CA-2017-130911,24/03/2017,Furniture,Bookcases,East,301.47
CA-2017-130911,24/03/2017,Office Supplies,Art,East,18.656
CA-2018-100055,28/05/2018,Furniture,Furnishings,East,27.46
CA-2018-100055,28/05/2018,Office Supplies,Appliances,East,125.13
CA-2016-157805,31/08/2016,Technology,Phones,West,555.96
CA-2017-124254,12/04/2017,Office Supplies,Storage,South,129.552
CA-2017-124254,12/04/2017,Office Supplies,Storage,South,51.984
CA-2017-124254,12/04/2017,Office Supplies,Paper,South,10.272
CA-2015-123400,02/02/2015,Office Supplies,Binders,South,18.336
CA-2015-123400,02/02/2015,Technology,Phones,South,180.96
CA-2015-106971,02/09/2015,Technology,Accessories,Central,475.944
CA-2018-123029,30/09/2018,Technology,Accessories,West,159.98
CA-2017-139409,05/09/2017,Technology,Phones,East,43.6
US-2018-166688,20/05/2018,Office Supplies,Binders,West,8.288
US-2018-166688,20/05/2018,Technology,Phones,West,1123.128
US-2018-166688,20/05/2018,Office Supplies,Appliances,West,64.9
CA-2016-126970,20/09/2016,Office Supplies,Binders,Central,2.808
US-2017-165505,23/01/2017,Technology,Accessories,East,99.98
US-2017-165505,23/01/2017,Office Supplies,Art,East,8.04
US-2017-165505,23/01/2017,Office Supplies,Storage,East,1564.29
US-2015-157070,01/06/2015,Office Supplies,Binders,Central,138.56
US-2015-157070,01/06/2015,Office Supplies,Appliances,Central,65.52
US-2016-106873,24/09/2016,Office Supplies,Art,West,14.576
US-2016-106873,24/09/2016,Technology,Accessories,West,23.2
US-2016-106873,24/09/2016,Office Supplies,Art,West,16.464
CA-2017-132990,01/08/2017,Furniture,Furnishings,East,19.312
CA-2015-102645,23/01/2015,Office Supplies,Paper,West,40.08
CA-2015-134215,04/08/2015,Office Supplies,Appliances,East,101.96
CA-2015-134215,04/08/2015,Office Supplies,Paper,East,259.74
CA-2015-134215,04/08/2015,Technology,Accessories,East,255.42
CA-2017-118934,09/08/2017,Office Supplies,Binders,South,4.338
CA-2017-118934,09/08/2017,Office Supplies,Binders,South,11.88
CA-2017-160108,08/12/2017,Furniture,Bookcases,Central,405.86
CA-2017-160108,08/12/2017,Furniture,Chairs,Central,680.01
CA-2016-164007,08/06/2016,Technology,Accessories,Central,2.376
CA-2016-164007,08/06/2016,Office Supplies,Appliances,Central,143.128
CA-2017-100300,24/06/2017,Technology,Machines,West,4476.8
CA-2017-100300,24/06/2017,Office Supplies,Paper,West,104.85
CA-2017-100300,24/06/2017,Office Supplies,Appliances,West,241.44
CA-2017-140571,15/03/2017,Office Supplies,Paper,South,319.76
CA-2017-140571,15/03/2017,Office Supplies,Paper,South,45.68
US-2017-155768,01/12/2017,Furniture,Furnishings,West,31.96
US-2017-155768,01/12/2017,Office Supplies,Paper,West,47.9
US-2017-155768,01/12/2017,Office Supplies,Storage,West,1112.94
US-2017-155768,01/12/2017,Office Supplies,Envelopes,West,22.92
CA-2018-119424,12/06/2018,Technology,Phones,West,71.976
CA-2018-119424,12/06/2018,Office Supplies,Paper,West,19.44
CA-2017-118178,19/03/2017,Office Supplies,Binders,South,31.086
CA-2017-166618,14/11/2017,Technology,Phones,East,13.98
CA-2017-166618,14/11/2017,Office Supplies,Art,East,23.65
CA-2018-156776,07/08/2018,Technology,Phones,West,707.88
CA-2018-156776,07/08/2018,Office Supplies,Binders,West,11.952
CA-2018-156776,07/08/2018,Office Supplies,Binders,West,31.128
CA-2018-156776,07/08/2018,Technology,Accessories,West,55.76
CA-2018-156776,07/08/2018,Office Supplies,Paper,West,24.56
CA-2018-156776,07/08/2018,Furniture,Furnishings,West,51.75
CA-2018-156776,07/08/2018,Furniture,Chairs,West,207.184
CA-2018-156776,07/08/2018,Office Supplies,Appliances,West,1473.1
US-2016-130512,21/08/2016,Office Supplies,Supplies,East,3.488
US-2016-130512,21/08/2016,Technology,Accessories,East,21.728
US-2016-130512,21/08/2016,Office Supplies,Storage,East,663.072
US-2016-130512,21/08/2016,Office Supplies,Binders,East,99.588
US-2016-130512,21/08/2016,Office Supplies,Paper,East,49.568
CA-2016-141810,02/11/2016,Office Supplies,Binders,Central,29.372
CA-2016-141810,02/11/2016,Technology,Phones,Central,344.704
CA-2015-146843,30/11/2015,Office Supplies,Supplies,West,47.992
CA-2015-146843,30/11/2015,Technology,Accessories,West,102.24
CA-2015-103310,10/05/2015,Office Supplies,Paper,West,39.96
CA-2015-103310,10/05/2015,Technology,Phones,West,1432.0
CA-2015-103310,10/05/2015,Office Supplies,Supplies,West,41.04
CA-2015-103310,10/05/2015,Furniture,Chairs,West,256.784
CA-2017-152688,17/10/2017,Furniture,Bookcases,East,120.98
CA-2017-152688,17/10/2017,Office Supplies,Binders,East,315.98
CA-2017-153836,30/10/2017,Office Supplies,Binders,East,28.752
CA-2017-153836,30/10/2017,Office Supplies,Art,East,114.95
CA-2017-104689,01/12/2017,Office Supplies,Art,West,23.04
CA-2017-146423,21/04/2017,Office Supplies,Art,East,15.48
CA-2017-146423,21/04/2017,Office Supplies,Paper,East,51.84
CA-2018-140781,03/08/2018,Technology,Accessories,Central,39.816
CA-2018-141747,03/08/2018,Office Supplies,Storage,West,16.06
CA-2018-142776,11/12/2018,Office Supplies,Envelopes,Central,7.28
CA-2018-142776,11/12/2018,Office Supplies,Binders,Central,5.4
CA-2016-167479,14/03/2016,Office Supplies,Paper,West,19.44
CA-2015-144071,08/12/2015,Furniture,Furnishings,West,39.88
CA-2015-144071,08/12/2015,Furniture,Furnishings,West,79.44
US-2018-120908,30/09/2018,Office Supplies,Labels,East,20.664
CA-2017-152646,21/11/2017,Office Supplies,Paper,West,32.4
CA-2018-103765,24/11/2018,Office Supplies,Appliances,Central,13.762
US-2018-118157,14/11/2018,Office Supplies,Envelopes,Central,15.28
US-2016-164238,16/08/2016,Office Supplies,Storage,East,44.688
US-2016-164238,16/08/2016,Furniture,Bookcases,East,301.47
CA-2018-103212,13/10/2018,Office Supplies,Labels,South,11.07
CA-2018-103212,13/10/2018,Furniture,Tables,South,1504.52
CA-2018-103212,13/10/2018,Office Supplies,Paper,South,25.92
CA-2018-121160,04/11/2018,Office Supplies,Binders,Central,7.536
CA-2018-121160,04/11/2018,Office Supplies,Binders,Central,1.408
CA-2018-121160,04/11/2018,Office Supplies,Binders,Central,4.144
CA-2018-121160,04/11/2018,Office Supplies,Storage,Central,52.752
CA-2018-140515,19/03/2018,Office Supplies,Appliances,West,381.36
CA-2015-153619,03/11/2015,Office Supplies,Art,West,6.72
CA-2018-133718,23/07/2018,Office Supplies,Binders,West,15.192
CA-2018-133718,23/07/2018,Office Supplies,Paper,West,58.32
CA-2015-148383,27/12/2015,Office Supplies,Binders,West,946.764
CA-2017-126732,02/09/2017,Furniture,Furnishings,West,94.68
CA-2017-126732,02/09/2017,Office Supplies,Storage,West,23.67
CA-2017-126732,02/09/2017,Technology,Phones,West,1091.168
CA-2017-126732,02/09/2017,Office Supplies,Art,West,18.69
CA-2017-126732,02/09/2017,Furniture,Tables,West,568.728
CA-2017-126732,02/09/2017,Office Supplies,Binders,West,7.312
CA-2018-138156,11/02/2018,Furniture,Furnishings,East,147.568
CA-2018-110310,27/10/2018,Office Supplies,Paper,South,56.784
CA-2018-110310,27/10/2018,Office Supplies,Binders,South,5.607
CA-2018-110310,27/10/2018,Office Supplies,Art,South,6.576
CA-2015-113271,09/07/2015,Office Supplies,Binders,West,14.304
CA-2015-113271,09/07/2015,Furniture,Bookcases,West,119.833
CA-2015-113271,09/07/2015,Office Supplies,Art,West,5.56
CA-2015-113271,09/07/2015,Office Supplies,Paper,West,32.4
CA-2018-130106,22/05/2018,Office Supplies,Art,West,9.84
CA-2018-130106,22/05/2018,Office Supplies,Art,West,2.78
CA-2017-127761,10/11/2017,Office Supplies,Binders,East,3.64
CA-2017-127761,10/11/2017,Technology,Phones,East,881.93
CA-2017-105354,02/12/2017,Office Supplies,Binders,Central,115.84
CA-2018-155712,02/03/2018,Office Supplies,Binders,West,107.648
CA-2018-102309,23/09/2018,Technology,Accessories,South,199.95
CA-2018-102309,23/09/2018,Office Supplies,Paper,South,12.96
CA-2015-168368,11/02/2015,Furniture,Chairs,Central,60.89
CA-2015-168368,11/02/2015,Office Supplies,Labels,Central,14.94
CA-2015-168368,11/02/2015,Office Supplies,Binders,Central,9.64
CA-2015-168368,11/02/2015,Furniture,Furnishings,Central,332.94
CA-2015-168368,11/02/2015,Office Supplies,Binders,Central,51.9
CA-2015-168368,11/02/2015,Office Supplies,Storage,Central,64.96
CA-2018-167976,11/11/2018,Office Supplies,Supplies,Central,25.5
CA-2018-111388,02/09/2018,Furniture,Chairs,West,215.976
CA-2016-124499,09/10/2016,Furniture,Chairs,Central,389.97
CA-2016-124499,09/10/2016,Office Supplies,Appliances,Central,269.91
US-2018-128118,24/11/2018,Office Supplies,Binders,South,11.673
US-2018-128118,24/11/2018,Office Supplies,Envelopes,South,64.848
CA-2015-125759,08/02/2015,Furniture,Furnishings,West,14.56
CA-2016-151869,25/09/2016,Furniture,Chairs,East,102.582
CA-2016-151869,25/09/2016,Office Supplies,Paper,East,20.04
US-2018-102183,21/08/2018,Office Supplies,Binders,East,32.088
US-2018-102183,21/08/2018,Office Supplies,Binders,East,4305.552
CA-2017-100510,12/05/2017,Furniture,Furnishings,East,10.02
CA-2017-100510,12/05/2017,Technology,Phones,East,631.96
CA-2018-146983,02/09/2018,Office Supplies,Binders,South,1577.94
US-2015-134054,10/10/2015,Office Supplies,Art,West,255.85
CA-2017-113236,26/05/2017,Office Supplies,Storage,South,184.704
CA-2017-113236,26/05/2017,Technology,Accessories,South,47.92
CA-2018-122539,01/12/2018,Office Supplies,Labels,East,15.936
CA-2018-122539,01/12/2018,Office Supplies,Binders,East,8.001
CA-2018-122539,01/12/2018,Furniture,Chairs,East,398.972
CA-2017-166772,20/09/2017,Furniture,Bookcases,West,163.88
US-2018-152898,11/09/2018,Office Supplies,Appliances,South,67.9
CA-2017-160486,30/12/2017,Office Supplies,Paper,South,72.224
CA-2018-102218,02/09/2018,Office Supplies,Labels,West,11.696
CA-2015-161032,18/11/2015,Furniture,Chairs,Central,392.94
CA-2016-102778,21/11/2016,Furniture,Furnishings,South,18.176
CA-2018-154011,19/06/2018,Office Supplies,Binders,Central,6.888
CA-2018-154011,19/06/2018,Furniture,Tables,Central,457.485
