order_id,order_date,product_id,category_id,region_id,sales
CA-2015-133592,31/12/2015,FUR-BO-10000362,1,260,341.96
CA-2015-133592,31/12/2015,FUR-CH-10004218,2,260,605.88
CA-2016-120782,28/04/2016,OFF-AP-10003779,10,375,186.732
CA-2016-120782,28/04/2016,OFF-BI-10003527,9,375,3812.97
CA-2016-116876,14/02/2016,OFF-BI-10002897,9,145,26.424
CA-2016-116876,14/02/2016,TEC-PH-10002584,8,145,625.99
CA-2017-169838,25/11/2017,FUR-TA-10001095,4,31,1568.61
CA-2017-169838,25/11/2017,OFF-BI-10004002,9,31,17.3
CA-2017-169838,25/11/2017,TEC-AC-10004518,12,31,160.0
US-2018-128951,15/07/2018,OFF-AP-10002191,10,304,179.94
US-2018-128951,15/07/2018,FUR-TA-10004575,4,304,872.94
US-2018-128951,15/07/2018,OFF-PA-10003177,11,304,12.96
CA-2015-102330,29/12/2015,OFF-LA-10003923,3,91,88.8
CA-2015-102330,29/12/2015,TEC-PH-10001051,8,91,319.968
CA-2017-118899,22/03/2017,FUR-CH-10004754,2,6,167.888
CA-2018-107958,02/07/2018,OFF-PA-10000357,11,67,163.96
CA-2018-107958,02/07/2018,OFF-BI-10001787,9,67,5.232
CA-2018-151799,14/12/2018,TEC-CO-10002313,17,129,1199.98
CA-2018-151799,14/12/2018,OFF-ST-10002790,5,129,73.85
CA-2018-151799,14/12/2018,OFF-SU-10001664,15,129,25.71
CA-2018-151799,14/12/2018,OFF-FA-10001332,14,129,17.28
CA-2018-151799,14/12/2018,FUR-TA-10003473,4,129,526.582
CA-2017-114601,26/08/2017,OFF-PA-10000605,11,152,11.56
CA-2017-114601,26/08/2017,TEC-PH-10002170,8,152,209.97
CA-2017-114601,26/08/2017,FUR-TA-10004147,4,152,447.84
CA-2017-114601,26/08/2017,TEC-AC-10003911,12,152,479.97
CA-2017-114601,26/08/2017,OFF-AR-10002578,7,152,8.64
CA-2018-100237,15/10/2018,OFF-AR-10001761,7,13,11.68
CA-2015-139542,25/10/2015,TEC-AC-10001553,12,75,40.776
CA-2015-139542,25/10/2015,OFF-BI-10000309,9,75,13.698
US-2016-142811,02/04/2016,TEC-PH-10003095,8,155,87.8
CA-2018-139353,28/10/2018,FUR-FU-10001876,6,307,77.952
CA-2018-139353,28/10/2018,OFF-ST-10001522,5,307,147.184
CA-2018-139353,28/10/2018,OFF-PA-10000300,11,307,47.952
CA-2015-150203,05/12/2015,OFF-AP-10001469,10,4,250.26
US-2018-101518,03/11/2018,TEC-AC-10001553,12,12,40.776
CA-2016-149636,06/01/2016,OFF-PA-10004041,11,98,29.6
CA-2016-149636,06/01/2016,OFF-BI-10002764,9,98,1.938
US-2018-146213,09/09/2018,TEC-AC-10001114,12,4,159.96
CA-2016-108588,05/01/2016,OFF-AR-10001615,7,30,59.52
CA-2016-108588,05/01/2016,OFF-EN-10000461,13,30,17.48
CA-2016-108588,05/01/2016,OFF-BI-10004506,9,30,13.168
US-2018-138086,16/04/2018,OFF-AP-10000027,10,10,40.74
CA-2016-139374,10/09/2016,FUR-CH-10003981,2,111,179.886
CA-2017-113978,25/09/2017,OFF-AP-10003849,10,178,286.256
CA-2017-113978,25/09/2017,OFF-ST-10004963,5,178,24.224
CA-2017-113978,25/09/2017,OFF-ST-10002574,5,178,331.536
US-2016-150231,16/03/2016,OFF-AR-10001761,7,30,17.52
CA-2017-106915,26/11/2017,OFF-AR-10000716,7,295,17.856
US-2017-109260,26/09/2017,TEC-AC-10002637,12,395,431.976
CA-2018-104850,13/06/2018,FUR-CH-10003774,2,6,291.136
CA-2018-140508,18/09/2018,OFF-EN-10000927,13,78,114.848
CA-2018-143294,02/06/2018,OFF-PA-10000743,11,33,10.688
CA-2017-165673,15/05/2017,OFF-PA-10000697,11,158,15.232
CA-2018-134418,15/09/2018,OFF-AR-10004441,7,6,12.42
US-2017-106313,22/08/2017,OFF-PA-10001870,11,60,19.44
CA-2015-105872,30/05/2015,OFF-BI-10003684,9,24,70.368
CA-2018-108287,18/12/2018,OFF-AR-10001315,7,44,12.672
CA-2018-141103,30/07/2018,TEC-PH-10003589,8,309,89.95
CA-2015-154781,21/11/2015,OFF-PA-10001609,11,95,6.58
CA-2015-154781,21/11/2015,TEC-AC-10000474,12,95,94.99
CA-2016-147816,24/09/2016,TEC-PH-10003095,8,116,35.12
CA-2018-105326,20/08/2018,OFF-PA-10001639,11,2,25.92
CA-2017-133613,17/06/2017,OFF-BI-10002003,9,506,7.96
CA-2017-133613,17/06/2017,TEC-PH-10004539,8,506,566.97
CA-2017-133613,17/06/2017,OFF-AR-10003829,7,506,9.84
CA-2016-109113,19/12/2016,TEC-AC-10004761,12,27,25.488
CA-2016-156153,31/05/2016,OFF-FA-10003472,14,256,7.56
CA-2016-133242,18/06/2016,FUR-FU-10003464,6,102,60.84
CA-2016-133242,18/06/2016,OFF-ST-10003716,5,102,450.04
CA-2016-133242,18/06/2016,OFF-BI-10004002,9,102,34.6
CA-2016-133242,18/06/2016,TEC-PH-10002496,8,102,467.97
CA-2016-133242,18/06/2016,OFF-BI-10004826,9,102,33.02
CA-2016-158323,30/11/2016,FUR-FU-10001546,6,223,17.088
CA-2016-161795,21/12/2016,OFF-AR-10001919,7,48,3.008
CA-2018-100902,17/11/2018,OFF-PA-10002558,11,44,268.24
CA-2018-100902,17/11/2018,TEC-AC-10003174,12,44,431.16
CA-2018-112844,13/11/2018,TEC-PH-10003988,8,251,43.6
CA-2018-112844,13/11/2018,FUR-FU-10004845,6,251,154.95
CA-2017-158925,24/10/2017,OFF-PA-10003072,11,17,15.552
CA-2015-155390,06/12/2015,OFF-PA-10003641,11,32,42.208
CA-2018-123071,03/12/2018,OFF-PA-10003729,11,303,10.368
CA-2018-156391,26/09/2018,OFF-AR-10003251,7,161,2.224
CA-2016-103093,03/02/2016,OFF-EN-10003286,13,113,74.52
US-2018-118941,12/08/2018,OFF-AR-10004078,7,210,17.52
US-2018-118941,12/08/2018,FUR-CH-10002331,2,210,1779.9
US-2018-118941,12/08/2018,OFF-AR-10001953,7,210,219.9
CA-2016-169299,24/08/2016,OFF-AR-10002053,7,41,7.152
CA-2018-154088,12/11/2018,OFF-PA-10003651,11,395,26.72
CA-2017-155978,01/08/2017,TEC-PH-10002885,8,216,1039.728
CA-2017-155978,01/08/2017,OFF-AP-10002892,10,216,45.96
CA-2017-108196,25/11/2017,OFF-BI-10000545,9,404,456.588
CA-2017-108196,25/11/2017,TEC-MA-10000418,16,404,4499.985
CA-2017-108196,25/11/2017,TEC-AC-10000926,12,404,59.976
CA-2017-152800,13/04/2017,OFF-EN-10001509,13,10,6.12
CA-2015-166961,27/12/2015,OFF-AP-10001366,10,521,10.98
CA-2015-166961,27/12/2015,OFF-FA-10003485,14,521,7.86
CA-2015-166961,27/12/2015,OFF-ST-10004507,5,521,51.45
CA-2015-166961,27/12/2015,OFF-BI-10002353,9,521,37.056
CA-2017-139381,18/04/2017,OFF-AP-10001271,10,338,203.92
CA-2017-139381,18/04/2017,TEC-PH-10004924,8,338,29.56
CA-2016-132136,08/03/2016,OFF-BI-10002706,9,37,8.568
CA-2017-162236,04/11/2017,OFF-ST-10003442,5,44,45.248
CA-2017-162236,04/11/2017,FUR-TA-10002533,4,44,876.3
CA-2017-162236,04/11/2017,OFF-SU-10003505,15,44,185.376
US-2015-111353,29/11/2015,OFF-LA-10002762,3,30,25.06
US-2017-117037,17/05/2017,OFF-BI-10000279,9,156,2.89
US-2017-117037,17/05/2017,OFF-FA-10000936,14,156,7.896
US-2017-117037,17/05/2017,FUR-FU-10004973,6,156,22.608
US-2017-117037,17/05/2017,OFF-PA-10000791,11,156,30.528
CA-2018-160801,19/09/2018,OFF-BI-10001132,9,75,4.842
CA-2017-108364,19/12/2017,OFF-BI-10002012,9,37,1.8
CA-2018-169362,12/10/2018,TEC-AC-10001383,12,163,39.984
CA-2016-127481,12/12/2016,OFF-PA-10002036,11,122,32.4
CA-2016-127481,12/12/2016,OFF-PA-10002377,11,122,97.88
CA-2016-112711,12/07/2016,TEC-PH-10000526,8,140,307.168
US-2016-145121,02/10/2016,OFF-BI-10001078,9,265,26.9
CA-2018-166184,24/03/2018,OFF-EN-10004483,13,46,47.01
CA-2018-166184,24/03/2018,TEC-PH-10002624,8,46,469.99
CA-2018-166184,24/03/2018,FUR-CH-10003396,2,46,207.846
CA-2018-157413,01/06/2018,OFF-ST-10002756,5,75,324.744
CA-2015-143637,24/03/2015,FUR-FU-10002813,6,254,40.48
CA-2016-102260,22/09/2016,OFF-LA-10003714,3,79,12.0
CA-2016-102260,22/09/2016,OFF-ST-10003716,5,79,720.064
CA-2016-102260,22/09/2016,OFF-ST-10002289,5,79,25.424
CA-2016-102260,22/09/2016,OFF-AR-10001315,7,79,2.816
CA-2016-102260,22/09/2016,OFF-BI-10000042,9,79,3.204
US-2017-137295,08/01/2017,OFF-BI-10004236,9,315,30.828
US-2017-137295,08/01/2017,OFF-AR-10001955,7,315,47.616
US-2017-137295,08/01/2017,TEC-PH-10004080,8,315,108.784
CA-2017-134334,14/02/2017,OFF-PA-10000791,11,235,4.77
CA-2017-134334,14/02/2017,OFF-AR-10001770,7,235,7.98
CA-2017-134334,14/02/2017,FUR-TA-10002356,4,235,550.431
CA-2017-134334,14/02/2017,FUR-FU-10003274,6,235,10.56
US-2018-109316,08/06/2018,FUR-BO-10004834,1,14,1497.666
US-2018-109316,08/06/2018,TEC-PH-10000307,8,14,17.52
CA-2017-138478,21/10/2017,OFF-AR-10002240,7,284,113.22
CA-2017-138478,21/10/2017,OFF-PA-10001801,11,284,35.88
CA-2017-138478,21/10/2017,OFF-BI-10001120,9,284,4535.976
CA-2018-150469,26/01/2018,OFF-FA-10000611,14,10,11.84
CA-2018-152436,08/12/2018,OFF-ST-10000036,5,482,592.74
CA-2017-169334,21/10/2017,OFF-ST-10004950,5,281,111.672
US-2015-115413,26/08/2015,OFF-AR-10003770,7,286,8.64
US-2015-115413,26/08/2015,TEC-AC-10002800,12,286,149.97
CA-2015-125150,16/05/2015,FUR-CH-10002439,2,2,232.88
CA-2016-127327,03/02/2016,FUR-CH-10004218,2,499,90.882
CA-2018-117114,31/10/2018,TEC-PH-10004042,8,27,508.768
CA-2018-117114,31/10/2018,OFF-EN-10001137,13,27,9.912
CA-2016-137302,26/04/2016,FUR-CH-10002017,2,189,63.936
CA-2016-137302,26/04/2016,OFF-AR-10000588,7,189,59.52
CA-2016-137302,26/04/2016,TEC-PH-10003174,8,189,311.976
CA-2016-137302,26/04/2016,OFF-BI-10001524,9,189,50.352
CA-2017-112382,09/05/2017,TEC-PH-10001552,8,67,19.136
CA-2016-128958,24/01/2016,OFF-AR-10004757,7,583,13.12
CA-2016-106257,13/04/2016,FUR-TA-10002530,4,63,241.568
CA-2016-106257,13/04/2016,TEC-PH-10001494,8,63,479.92
CA-2016-149083,25/09/2016,FUR-CH-10004289,2,6,307.136
CA-2016-149083,25/09/2016,OFF-LA-10002945,3,6,12.6
CA-2016-149083,25/09/2016,TEC-AC-10002567,12,6,159.98
US-2015-137869,28/03/2015,OFF-EN-10001509,13,194,6.12
US-2015-137869,28/03/2015,FUR-TA-10003954,4,194,1184.72
CA-2017-116603,17/07/2017,OFF-AP-10002892,10,24,45.96
CA-2015-158470,19/04/2015,OFF-BI-10003638,9,102,58.05
CA-2015-158470,19/04/2015,OFF-PA-10001569,11,102,71.28
US-2018-123834,21/07/2018,FUR-TA-10001676,4,426,124.404
CA-2016-125976,27/09/2016,OFF-PA-10001125,11,102,154.9
CA-2016-125976,27/09/2016,TEC-PH-10002496,8,102,1871.88
CA-2017-128706,27/02/2017,FUR-FU-10004053,6,33,16.192
CA-2017-104311,02/05/2017,OFF-ST-10000321,5,275,18.936
CA-2017-104311,02/05/2017,OFF-ST-10002957,5,275,12.672
CA-2017-104311,02/05/2017,OFF-LA-10000973,3,275,5.04
CA-2015-169649,09/12/2015,OFF-PA-10000143,11,156,8.448
CA-2015-169649,09/12/2015,OFF-AP-10003287,10,156,20.388
CA-2016-144890,25/12/2016,OFF-PA-10001526,11,14,9.96
CA-2018-135587,07/12/2018,OFF-AP-10004540,10,502,320.64
CA-2018-135587,07/12/2018,TEC-AC-10001266,12,502,52.0
CA-2015-103429,30/05/2015,OFF-BI-10004233,9,24,25.584
CA-2015-103429,30/05/2015,TEC-PH-10003505,8,24,464.0
CA-2015-103429,30/05/2015,OFF-AP-10001005,10,24,235.95
CA-2015-103429,30/05/2015,OFF-PA-10001712,11,24,39.96
CA-2018-152261,02/03/2018,OFF-BI-10002353,9,244,18.528
CA-2016-142993,12/10/2016,TEC-AC-10003038,12,6,17.9
CA-2016-142993,12/10/2016,OFF-ST-10000934,5,6,81.96
CA-2016-143364,14/07/2016,OFF-ST-10002743,5,155,272.736
CA-2016-143364,14/07/2016,OFF-PA-10001846,11,155,18.496
CA-2016-143364,14/07/2016,FUR-CH-10004287,2,155,441.92
CA-2016-143364,14/07/2016,FUR-BO-10001608,1,155,127.764
CA-2015-100972,19/11/2015,OFF-PA-10000357,11,364,166.44
CA-2017-136994,27/05/2017,OFF-PA-10000575,11,63,13.38
US-2018-166233,03/07/2018,TEC-AC-10002167,12,223,24.0
CA-2018-122112,25/09/2018,OFF-EN-10004459,13,347,24.448
CA-2017-101672,03/10/2017,OFF-LA-10002271,3,548,6.16
CA-2017-101672,03/10/2017,FUR-CH-10004063,2,548,915.136
CA-2017-101672,03/10/2017,OFF-PA-10004610,11,548,8.56
CA-2017-101672,03/10/2017,OFF-PA-10001878,11,548,97.82
CA-2018-168403,09/09/2018,OFF-PA-10002036,11,41,31.104
CA-2018-168403,09/09/2018,OFF-AP-10003278,10,41,11.176
CA-2016-148705,12/03/2016,OFF-LA-10001641,3,44,5.04
CA-2017-160241,29/11/2017,FUR-FU-10003806,6,174,242.176
CA-2017-155747,14/06/2017,FUR-TA-10003392,4,12,337.176
CA-2018-118017,03/12/2018,OFF-AR-10003856,7,462,13.344
CA-2018-118017,03/12/2018,TEC-AC-10002006,12,462,76.752
CA-2018-118017,03/12/2018,TEC-AC-10002006,12,462,102.336
CA-2018-118017,03/12/2018,OFF-PA-10002246,11,462,10.32
CA-2018-118017,03/12/2018,OFF-SU-10004782,15,462,47.32
CA-2018-118017,03/12/2018,FUR-FU-10004351,6,462,23.376
CA-2018-118017,03/12/2018,FUR-FU-10004270,6,462,16.72
CA-2018-118017,03/12/2018,FUR-FU-10004053,6,462,16.192
CA-2017-113117,16/08/2017,OFF-PA-10000019,11,595,32.4
CA-2017-148684,25/12/2017,OFF-AR-10003811,7,146,19.89
CA-2017-148684,25/12/2017,TEC-AC-10001838,12,146,399.98
CA-2017-148684,25/12/2017,FUR-FU-10003553,6,146,343.85
CA-2017-148684,25/12/2017,OFF-PA-10003302,11,146,106.32
CA-2018-125367,23/07/2018,OFF-BI-10002412,9,165,13.92
CA-2018-124744,21/06/2018,OFF-BI-10002852,9,596,82.4
CA-2018-124744,21/06/2018,OFF-BI-10000145,9,596,6.24
CA-2018-124744,21/06/2018,OFF-PA-10001970,11,596,447.84
CA-2018-128363,13/08/2018,OFF-AP-10001563,10,32,272.048
CA-2018-128363,13/08/2018,OFF-BI-10001359,9,32,1614.582
CA-2018-128363,13/08/2018,OFF-FA-10003495,14,32,24.32
CA-2018-128363,13/08/2018,TEC-AC-10003709,12,32,1.584
CA-2018-128363,13/08/2018,FUR-FU-10003268,6,32,31.984
CA-2018-128363,13/08/2018,OFF-EN-10003845,13,32,14.76
CA-2018-128363,13/08/2018,FUR-CH-10002073,2,32,423.648
CA-2016-126669,07/11/2016,OFF-PA-10001357,11,67,76.64
US-2016-118766,15/10/2016,OFF-EN-10001415,13,163,4.464
US-2016-118766,15/10/2016,OFF-BI-10002813,9,163,3.96
CA-2017-112585,30/07/2017,OFF-AP-10003849,10,35,715.64
CA-2017-149762,03/12/2017,FUR-TA-10004147,4,597,268.704
CA-2017-149762,03/12/2017,OFF-AR-10001662,7,597,21.92
CA-2017-149762,03/12/2017,OFF-ST-10001558,5,597,48.72
CA-2017-149762,03/12/2017,FUR-BO-10001337,1,597,205.666
CA-2017-167605,28/04/2017,FUR-FU-10001602,6,587,30.344
US-2018-105697,25/08/2018,OFF-ST-10003996,5,178,25.696
CA-2018-165323,17/06/2018,TEC-MA-10003673,16,24,3404.5
CA-2018-165323,17/06/2018,TEC-AC-10004992,12,24,101.34
CA-2016-110891,20/11/2016,FUR-CH-10002880,2,12,344.372
CA-2018-100783,04/09/2018,OFF-AR-10000380,7,211,30.384
CA-2016-152513,04/07/2016,OFF-BI-10002706,9,143,22.848
CA-2018-139822,15/09/2018,OFF-ST-10000943,5,506,38.62
CA-2018-139822,15/09/2018,TEC-AC-10001090,12,506,59.98
CA-2018-107713,13/03/2018,OFF-BI-10002026,9,210,174.3
CA-2018-134096,24/09/2018,TEC-PH-10000526,8,476,383.96
CA-2018-134096,24/09/2018,OFF-BI-10004002,9,476,15.57
CA-2017-125843,13/08/2017,OFF-BI-10002309,9,29,22.32
CA-2017-125843,13/08/2017,OFF-LA-10003923,3,29,103.6
CA-2018-120404,20/11/2018,TEC-AC-10003433,12,46,2.97
CA-2018-120404,20/11/2018,TEC-PH-10001363,8,46,569.99
CA-2018-120404,20/11/2018,FUR-FU-10000820,6,46,50.97
CA-2018-167549,25/07/2018,FUR-TA-10004767,4,163,298.116
CA-2017-120082,25/03/2017,OFF-AR-10001955,7,24,59.52
US-2017-168095,15/07/2017,FUR-CH-10004886,2,41,230.28
US-2017-168095,15/07/2017,OFF-PA-10003641,11,41,105.52
CA-2018-166093,17/08/2018,OFF-EN-10003134,13,91,23.36
CA-2018-166093,17/08/2018,TEC-PH-10002564,8,91,71.976
CA-2018-166093,17/08/2018,OFF-PA-10003893,11,91,8.56
CA-2018-166093,17/08/2018,OFF-BI-10000174,9,91,13.92
CA-2018-166093,17/08/2018,OFF-AP-10001058,10,91,2518.29
CA-2018-166093,17/08/2018,OFF-ST-10001496,5,91,540.57
CA-2018-166093,17/08/2018,OFF-BI-10004230,9,91,221.056
CA-2017-146325,14/12/2017,FUR-CH-10001146,2,89,81.424
CA-2017-146325,14/12/2017,OFF-ST-10001590,5,89,134.8
CA-2018-134194,25/12/2018,OFF-BI-10003684,9,177,39.582
CA-2018-134194,25/12/2018,OFF-SU-10000946,15,177,44.688
CA-2018-134194,25/12/2018,OFF-AR-10001615,7,177,31.744
CA-2018-134194,25/12/2018,OFF-BI-10001597,9,177,40.98
CA-2018-134194,25/12/2018,OFF-BI-10001116,9,177,3.168
CA-2015-131009,01/03/2015,OFF-FA-10004395,14,295,18.84
CA-2015-131009,01/03/2015,FUR-CH-10001270,2,295,362.25
CA-2015-131009,01/03/2015,FUR-FU-10001095,6,295,63.552
CA-2015-131009,01/03/2015,OFF-ST-10001469,5,295,129.552
CA-2016-145814,19/11/2016,OFF-BI-10003196,9,46,5.984
CA-2016-145814,19/11/2016,TEC-PH-10002200,8,46,861.76
CA-2015-138359,01/04/2015,OFF-ST-10000636,5,443,66.96
CA-2015-138359,01/04/2015,OFF-BI-10000145,9,443,6.24
CA-2018-131807,05/10/2018,FUR-CH-10001190,2,550,435.168
CA-2018-131807,05/10/2018,OFF-FA-10002780,14,550,14.9
CA-2018-131807,05/10/2018,OFF-AP-10004052,10,550,15.8
CA-2018-131807,05/10/2018,FUR-FU-10004666,6,550,72.9
CA-2018-131807,05/10/2018,FUR-TA-10004086,4,550,206.352
CA-2018-131807,05/10/2018,TEC-PH-10000702,8,550,7.992
CA-2018-104864,18/11/2018,OFF-ST-10002301,5,475,81.36
CA-2018-104864,18/11/2018,OFF-BI-10001636,9,475,20.232
CA-2018-104864,18/11/2018,OFF-AP-10002684,10,475,389.056
CA-2018-104864,18/11/2018,OFF-PA-10004609,11,475,20.736
CA-2018-104864,18/11/2018,OFF-PA-10003309,11,475,41.472
CA-2016-138219,23/03/2016,OFF-PA-10000380,11,14,33.36
CA-2017-157707,10/10/2017,FUR-BO-10001567,1,77,90.882
CA-2017-157707,10/10/2017,TEC-PH-10002583,8,77,15.992
CA-2017-157707,10/10/2017,FUR-CH-10004853,2,77,120.784
US-2016-126753,16/08/2016,TEC-PH-10003580,8,64,519.792
US-2016-126753,16/08/2016,TEC-AC-10004227,12,64,31.176
US-2016-126753,16/08/2016,OFF-PA-10002787,11,64,10.368
US-2016-126753,16/08/2016,OFF-BI-10003981,9,64,2.724
US-2016-126753,16/08/2016,FUR-FU-10001488,6,64,254.352
US-2016-126753,16/08/2016,OFF-BI-10003727,9,64,3.762
US-2016-126753,16/08/2016,OFF-PA-10000130,11,64,10.272
CA-2015-166051,31/05/2015,TEC-PH-10002680,8,130,659.97
CA-2015-166051,31/05/2015,TEC-PH-10002538,8,130,113.73
CA-2016-113040,27/08/2016,OFF-BI-10001249,9,63,5.104
CA-2015-103800,03/01/2015,OFF-PA-10000174,11,15,16.448
CA-2015-113383,10/09/2015,OFF-AP-10004532,10,598,81.92
CA-2015-113383,10/09/2015,FUR-FU-10001986,6,598,254.9
CA-2018-152499,22/01/2018,OFF-FA-10002975,14,37,15.12
CA-2018-152499,22/01/2018,OFF-AR-10003481,7,37,7.872
CA-2017-151498,21/04/2017,OFF-BI-10004967,9,61,8.32
CA-2017-137939,20/07/2017,TEC-PH-10003589,8,256,89.95
US-2017-117793,23/08/2017,OFF-LA-10002945,3,599,25.2
US-2017-117793,23/08/2017,OFF-LA-10003537,3,599,37.59
US-2017-117793,23/08/2017,OFF-ST-10002406,5,599,14.97
US-2017-117793,23/08/2017,TEC-AC-10003433,12,599,1.98
CA-2017-133872,14/06/2017,OFF-BI-10002082,9,220,39.936
CA-2017-133872,14/06/2017,TEC-AC-10000521,12,220,18.464
US-2016-165743,20/11/2016,OFF-BI-10001982,9,43,4.896
US-2016-165743,20/11/2016,FUR-BO-10002268,1,43,145.764
US-2016-165743,20/11/2016,OFF-BI-10001758,9,43,9.612
US-2018-105998,03/11/2018,TEC-AC-10004469,12,89,199.75
US-2018-105998,03/11/2018,FUR-TA-10001095,4,89,1673.184
US-2015-148194,04/05/2015,FUR-FU-10001852,6,60,12.18
US-2015-148194,04/05/2015,OFF-AP-10000696,10,60,57.68
US-2016-151407,08/11/2016,TEC-PH-10003885,8,446,263.96
CA-2016-110870,12/12/2016,TEC-AC-10002926,12,4,299.94
CA-2016-110870,12/12/2016,OFF-SU-10001225,15,4,25.76
CA-2015-143210,01/12/2015,TEC-PH-10004434,8,112,271.9
CA-2015-143210,01/12/2015,FUR-FU-10003878,6,112,45.84
CA-2015-143210,01/12/2015,FUR-FU-10002268,6,112,9.82
CA-2017-139808,07/10/2017,OFF-FA-10001883,14,160,93.36
CA-2016-110863,17/11/2016,OFF-ST-10002756,5,337,541.24
CA-2016-110863,17/11/2016,OFF-PA-10000474,11,337,106.32
CA-2016-110863,17/11/2016,FUR-CH-10002073,2,337,1323.9
CA-2015-127859,17/03/2015,OFF-PA-10003641,11,64,126.624
US-2016-136427,20/06/2016,TEC-PH-10002070,8,43,125.944
CA-2018-120168,25/05/2018,OFF-BI-10004519,9,30,663.92
CA-2018-120168,25/05/2018,TEC-AC-10002167,12,30,120.0
CA-2018-120168,25/05/2018,OFF-FA-10000936,14,30,3.29
CA-2018-120168,25/05/2018,FUR-FU-10000732,6,30,18.84
US-2015-131870,09/09/2015,FUR-FU-10002501,6,404,60.672
US-2015-131870,09/09/2015,OFF-AR-10000634,7,404,30.816
CA-2018-114804,17/10/2018,TEC-PH-10001700,8,591,52.792
CA-2018-167227,02/11/2018,OFF-AP-10001962,10,359,83.9
CA-2018-167227,02/11/2018,OFF-PA-10001838,11,359,11.76
CA-2015-129189,21/07/2015,OFF-AP-10000124,10,163,4.992
CA-2015-129189,21/07/2015,OFF-EN-10003567,13,163,87.92
CA-2015-129189,21/07/2015,FUR-CH-10004997,2,163,657.93
CA-2015-129189,21/07/2015,OFF-BI-10000494,9,163,1.044
CA-2016-132465,11/09/2016,FUR-FU-10000277,6,46,210.68
CA-2016-132465,11/09/2016,OFF-ST-10003641,5,46,78.8
CA-2016-132465,11/09/2016,TEC-AC-10001998,12,46,19.99
CA-2016-132465,11/09/2016,OFF-ST-10001932,5,46,772.68
CA-2017-166373,21/10/2017,TEC-AC-10002323,12,66,106.08
CA-2017-158806,07/01/2017,FUR-FU-10004270,6,140,23.076
CA-2017-158806,07/01/2017,OFF-PA-10004621,11,140,25.92
CA-2016-119690,25/06/2016,OFF-PA-10001019,11,17,47.952
CA-2016-119690,25/06/2016,OFF-BI-10000201,9,17,0.984
CA-2016-119690,25/06/2016,FUR-FU-10004587,6,17,75.384
CA-2016-119690,25/06/2016,OFF-LA-10001613,3,17,4.608
CA-2016-153738,20/09/2016,OFF-BI-10001308,9,129,37.68
CA-2018-169012,10/07/2018,OFF-AP-10003278,10,113,41.91
CA-2018-109393,30/06/2018,FUR-BO-10003966,1,4,435.999
CA-2018-121489,21/08/2018,FUR-CH-10004698,2,61,388.704
CA-2018-121489,21/08/2018,OFF-ST-10000025,5,61,572.58
CA-2018-121489,21/08/2018,TEC-AC-10000682,12,61,33.18
US-2018-133081,11/03/2018,TEC-AC-10001772,12,566,63.88
US-2018-133081,11/03/2018,FUR-FU-10001379,6,566,26.72
CA-2018-165008,15/09/2018,OFF-BI-10002794,9,364,295.056
CA-2017-145611,20/09/2017,OFF-AP-10001005,10,46,393.25
CA-2017-113600,15/12/2017,OFF-BI-10000201,9,244,2.214
CA-2018-130834,03/11/2018,OFF-PA-10003673,11,125,16.272
CA-2017-168543,03/07/2017,OFF-AP-10000938,10,46,706.86
CA-2015-144974,26/09/2015,OFF-BI-10003274,9,12,5.97
CA-2015-144974,26/09/2015,FUR-FU-10001095,6,12,21.184
CA-2015-144974,26/09/2015,OFF-AP-10001492,10,12,41.376
CA-2015-109904,14/07/2015,OFF-AR-10004999,7,30,17.94
CA-2018-152205,28/09/2018,OFF-BI-10004094,9,64,2.655
CA-2016-121188,28/08/2016,OFF-ST-10001490,5,14,892.35
CA-2016-121188,28/08/2016,FUR-BO-10004695,1,14,307.666
CA-2016-121188,28/08/2016,OFF-ST-10000736,5,14,728.82
CA-2016-121188,28/08/2016,OFF-BI-10001617,9,14,41.36
CA-2016-121188,28/08/2016,TEC-PH-10003589,8,14,43.176
CA-2016-121188,28/08/2016,FUR-FU-10003981,6,14,4.16
CA-2016-156013,20/09/2016,OFF-PA-10001970,11,256,61.4
CA-2016-156013,20/09/2016,OFF-BI-10002437,9,256,24.448
CA-2017-132997,07/11/2017,TEC-PH-10000586,8,145,263.96
CA-2017-132997,07/11/2017,TEC-PH-10003811,8,145,359.97
CA-2017-132997,07/11/2017,OFF-PA-10004983,11,145,12.96
CA-2017-132997,07/11/2017,OFF-ST-10003479,5,145,116.82
CA-2017-132997,07/11/2017,OFF-BI-10004318,9,145,276.784
US-2016-160563,20/10/2016,TEC-AC-10002567,12,10,239.97
US-2016-160563,20/10/2016,FUR-FU-10001731,6,10,16.02
CA-2018-151750,01/01/2018,OFF-ST-10002743,5,144,454.56
CA-2018-151750,01/01/2018,FUR-FU-10002116,6,144,141.42
CA-2018-151750,01/01/2018,FUR-CH-10003199,2,144,310.744
CA-2018-151750,01/01/2018,OFF-AR-10003158,7,144,12.736
CA-2018-151750,01/01/2018,OFF-BI-10000301,9,144,6.47
CA-2018-151750,01/01/2018,OFF-BI-10000343,9,144,13.748
CA-2018-151750,01/01/2018,OFF-AP-10004708,10,144,15.224
CA-2016-106187,23/06/2016,FUR-FU-10000794,6,600,27.42
CA-2016-106187,23/06/2016,OFF-BI-10004519,9,600,165.98
CA-2016-106187,23/06/2016,TEC-AC-10001590,12,600,75.0
US-2017-164945,22/11/2017,OFF-BI-10001524,9,30,134.272
